nodenumber     x-coordinate     y-coordinate   axial-velocity  radial-velocity 
       343  2.399756970E-02  3.333852647E-02  2.131161092E-01 -1.537454603E-02 
       344  1.476798013E-02  3.333850876E-02  2.057067701E-01 -1.042953498E-02 
       345  7.077228878E-03  3.333849399E-02  2.018471590E-01 -5.378918749E-03 
       346  2.985195672E+00  4.001007464E-02  3.656893849E-01  1.173824410E-03 
       347  2.992887336E+00  4.001008940E-02  3.652278849E-01  1.131703087E-03 
       348  2.975987665E+00  4.001005696E-02  3.661645438E-01  1.223221684E-03 
       349  2.964715703E+00  4.001003533E-02  3.668001910E-01  1.264763762E-03 
       350  2.950966111E+00  4.001000893E-02  3.675775246E-01  1.273389425E-03 
       351  2.934193850E+00  4.000997674E-02  3.685098023E-01  1.225646552E-03 
       352  2.913730802E+00  4.000993746E-02  3.695618474E-01  1.105460045E-03 
       353  2.888767654E+00  4.000988954E-02  3.706615291E-01  9.149071875E-04 
       354  2.858314877E+00  4.000983109E-02  3.717096868E-01  6.772086720E-04 
       355  2.821166828E+00  4.000975978E-02  3.725870367E-01  4.365545058E-04 
       356  2.775852442E+00  4.000967280E-02  3.732260470E-01  2.376380534E-04 
       357  2.720576472E+00  4.000956669E-02  3.736128926E-01  1.068246294E-04 
       358  2.653898409E+00  4.000943870E-02  3.738019314E-01  3.924256962E-05 
       359  2.581396343E+00  4.000929953E-02  3.738860816E-01  1.170502965E-05 
       360  2.506814545E+00  4.000915637E-02  3.739084535E-01  3.171216340E-06 
       361  2.432232747E+00  4.000901320E-02  3.739187016E-01  3.114815613E-07 
       362  2.357650949E+00  4.000887004E-02  3.739149524E-01 -1.108350537E-08 
       363  2.283069151E+00  4.000872688E-02  3.739189341E-01 -4.630937594E-08 
       364  2.208487354E+00  4.000858372E-02  3.739154278E-01 -3.872857579E-08 
       365  2.133905556E+00  4.000844055E-02  3.739184639E-01  2.482463453E-08 
       366  2.059323758E+00  4.000829739E-02  3.739160307E-01 -2.654439507E-08 
       367  1.984741960E+00  4.000815423E-02  3.739182305E-01  2.958056610E-08 
       368  1.910160162E+00  4.000801107E-02  3.739165967E-01 -2.007304054E-08 
       369  1.835578364E+00  4.000786790E-02  3.739180542E-01  2.668367975E-08 
       370  1.760996566E+00  4.000772474E-02  3.739170981E-01 -1.879833309E-08 
       371  1.686414769E+00  4.000758158E-02  3.739179535E-01  2.238202232E-08 
       372  1.611832971E+00  4.000743842E-02  3.739175543E-01 -1.636516623E-08 
       373  1.537251173E+00  4.000729525E-02  3.739178569E-01  2.093655638E-08 
       374  1.462669375E+00  4.000715209E-02  3.739179990E-01 -1.770486379E-08 
       375  1.388087577E+00  4.000700893E-02  3.739177910E-01  2.219414699E-08 
       376  1.313505779E+00  4.000686576E-02  3.739184492E-01 -1.581437809E-08 
       377  1.238923981E+00  4.000672260E-02  3.739176722E-01  2.699389300E-08 
       378  1.164342183E+00  4.000657944E-02  3.739189399E-01 -1.914369154E-08 
       379  1.089760385E+00  4.000643628E-02  3.739175420E-01  2.894513448E-08 
       380  1.015178587E+00  4.000629311E-02  3.739194865E-01 -2.235264175E-08 
       381  9.405967891E-01  4.000614995E-02  3.739173124E-01  2.398750484E-08 
       382  8.660149911E-01  4.000600679E-02  3.739200908E-01 -1.982666019E-08 
       383  0.000000000E+00  3.333848041E-02  2.000000000E-01  0.000000000E+00 
       384  7.914331931E-01  4.000586363E-02  3.739170719E-01  1.560531970E-08 
       385  3.000000000E+00  4.001010306E-02  3.649632560E-01  1.112971459E-03 
       386  7.168513951E-01  4.000572046E-02  3.739210101E-01  1.942358396E-07 
       387  6.422695971E-01  4.000557730E-02  3.739181542E-01  4.692468392E-07 
       388  5.676877990E-01  4.000543414E-02  3.739251082E-01  2.365423773E-06 
       389  4.931060010E-01  4.000529098E-02  3.739223836E-01  1.043881930E-06 
       390  4.185242029E-01  4.000514781E-02  3.738828255E-01 -1.457884812E-05 
       391  3.460266646E-01  4.000500865E-02  3.736045194E-01 -1.622855791E-04 
       392  2.793596555E-01  4.000488068E-02  3.723826355E-01 -8.234745470E-04 
       393  2.240951164E-01  4.000477460E-02  3.684281694E-01 -2.821386068E-03 
       394  1.787900068E-01  4.000468763E-02  3.592014374E-01 -7.024902645E-03 
       395  1.416495462E-01  4.000461634E-02  3.428632543E-01 -1.332273246E-02 
       396  1.112030331E-01  4.000455790E-02  3.198286251E-01 -2.026316830E-02 
       397  8.624485443E-02  4.000450999E-02  2.929499349E-01 -2.573488802E-02 
       398  6.578594836E-02  4.000447072E-02  2.663324652E-01 -2.819210228E-02 
       399  4.901691938E-02  4.000443853E-02  2.432926314E-01 -2.731609785E-02 
       400  3.526985772E-02  4.000441214E-02  2.255427733E-01 -2.375367079E-02 
       401  2.400038920E-02  4.000439051E-02  2.132587758E-01 -1.852751693E-02 
       402  1.477035066E-02  4.000437279E-02  2.057807200E-01 -1.258783522E-02 
       403  7.079411940E-03  4.000435803E-02  2.018745187E-01 -6.499876967E-03 
       404  2.985197741E+00  4.667593867E-02  3.614955042E-01  1.320162747E-03 
       405  2.992889295E+00  4.667595344E-02  3.610683914E-01  1.273152526E-03 
       406  2.975988978E+00  4.667592100E-02  3.619328121E-01  1.374923401E-03 
       407  2.964717333E+00  4.667589936E-02  3.625181371E-01  1.420495913E-03 
       408  2.950968109E+00  4.667587297E-02  3.632323981E-01  1.428922531E-03 
       409  2.934196315E+00  4.667584077E-02  3.640873505E-01  1.374080438E-03 
       410  2.913733858E+00  4.667580150E-02  3.650508038E-01  1.238536418E-03 
       411  2.888771441E+00  4.667575358E-02  3.660561953E-01  1.024606119E-03 
       412  2.858319585E+00  4.667569513E-02  3.670135440E-01  7.579030956E-04 
       413  2.821172678E+00  4.667562382E-02  3.678134697E-01  4.882892004E-04 
       414  2.775859712E+00  4.667553684E-02  3.683954944E-01  2.656130916E-04 
       415  2.720585514E+00  4.667543074E-02  3.687467106E-01  1.192294439E-04 
       416  2.653909235E+00  4.667530275E-02  3.689173458E-01  4.378042050E-05 
       417  2.581408044E+00  4.667516358E-02  3.689941923E-01  1.305714743E-05 
       418  2.506826465E+00  4.667502042E-02  3.690141178E-01  3.522533101E-06 
       419  2.432244886E+00  4.667487726E-02  3.690238323E-01  3.384828466E-07 
       420  2.357663307E+00  4.667473410E-02  3.690199609E-01 -2.168062097E-08 
       421  2.283081727E+00  4.667459093E-02  3.690239586E-01 -5.022298751E-08 
       422  2.208500148E+00  4.667444777E-02  3.690204801E-01 -4.632627765E-08 
       423  2.133918569E+00  4.667430461E-02  3.690235291E-01  2.943610894E-08 
       424  2.059336990E+00  4.667416145E-02  3.690211238E-01 -3.179056886E-08 
       425  1.984755410E+00  4.667401829E-02  3.690233355E-01  3.450568482E-08 
       426  1.910173831E+00  4.667387512E-02  3.690217258E-01 -2.431291920E-08 
       427  1.835592252E+00  4.667373196E-02  3.690231957E-01  3.093459293E-08 
       428  1.761010672E+00  4.667358880E-02  3.690222623E-01 -2.240416331E-08 
       429  1.686429093E+00  4.667344564E-02  3.690231336E-01  2.608825440E-08 
       430  1.611847514E+00  4.667330247E-02  3.690227546E-01 -1.958878264E-08 
       431  1.537265935E+00  4.667315931E-02  3.690230750E-01  2.464592860E-08 
       432  1.462684355E+00  4.667301615E-02  3.690232368E-01 -2.095354967E-08 
       433  1.388102776E+00  4.667287299E-02  3.690230484E-01  2.600070621E-08 
       434  1.313521196E+00  4.667272983E-02  3.690237232E-01 -1.908244212E-08 
       435  1.238939617E+00  4.667258666E-02  3.690229661E-01  3.124347749E-08 
       436  1.164358038E+00  4.667244350E-02  3.690242486E-01 -2.282560703E-08 
       437  1.089776458E+00  4.667230034E-02  3.690228737E-01  3.371539868E-08 
       438  1.015194879E+00  4.667215718E-02  3.690248311E-01 -2.687994666E-08 
       439  9.406132995E-01  4.667201401E-02  3.690226812E-01  2.857597783E-08 
       440  8.660317201E-01  4.667187085E-02  3.690254750E-01 -2.439453439E-08 
       441  0.000000000E+00  4.000434444E-02  2.000000000E-01  0.000000000E+00 
       442  7.914501407E-01  4.667172769E-02  3.690224721E-01  1.988128039E-08 
       443  3.000000000E+00  4.667596709E-02  3.608221808E-01  1.252172670E-03 
       444  7.168685612E-01  4.667158453E-02  3.690264200E-01  2.121229924E-07 
       445  6.422869818E-01  4.667144137E-02  3.690234534E-01  5.364024420E-07 
       446  5.677054023E-01  4.667129820E-02  3.690303954E-01  2.627534416E-06 
       447  4.931238229E-01  4.667115504E-02  3.690276150E-01  1.509165487E-06 
       448  4.185422434E-01  4.667101188E-02  3.689942724E-01 -1.582662817E-05 
       449  3.460438779E-01  4.667087272E-02  3.687432683E-01 -1.765520431E-04 
       450  2.793744893E-01  4.667074474E-02  3.676379662E-01 -9.269867096E-04 
       451  2.241074287E-01  4.667063865E-02  3.640317548E-01 -3.164723213E-03 
       452  1.788002294E-01  4.667055168E-02  3.555054086E-01 -7.918401763E-03 
       453  1.416580360E-01  4.667048039E-02  3.401944467E-01 -1.513142189E-02 
       454  1.112100802E-01  4.667042194E-02  3.182990691E-01 -2.318053566E-02 
       455  8.625071432E-02  4.667037403E-02  2.923633865E-01 -2.964348081E-02 
       456  6.579082076E-02  4.667033476E-02  2.663236496E-01 -3.267276463E-02 
       457  4.902098093E-02  4.667030257E-02  2.435183354E-01 -3.181649813E-02 
       458  3.527325171E-02  4.667027618E-02  2.257850648E-01 -2.777168700E-02 
       459  2.400320870E-02  4.667025455E-02  2.134285533E-01 -2.172048552E-02 
       460  1.477272120E-02  4.667023683E-02  2.058693315E-01 -1.478501068E-02 
       461  7.081595002E-03  4.667022206E-02  2.019070370E-01 -7.645459946E-03 
       462  2.985199809E+00  5.334180271E-02  3.565668044E-01  1.445343850E-03 
       463  2.992891253E+00  5.334181747E-02  3.561777164E-01  1.394404749E-03 
       464  2.975990291E+00  5.334178503E-02  3.569621538E-01  1.504252627E-03 
       465  2.964718964E+00  5.334176339E-02  3.574917451E-01  1.552660706E-03 
       466  2.950970108E+00  5.334173700E-02  3.581361107E-01  1.560343713E-03 
       467  2.934198779E+00  5.334170481E-02  3.589056462E-01  1.499198158E-03 
       468  2.913736914E+00  5.334166553E-02  3.597714384E-01  1.350308187E-03 
       469  2.888775228E+00  5.334161762E-02  3.606728643E-01  1.116257447E-03 
       470  2.858324293E+00  5.334155917E-02  3.615304131E-01  8.251226429E-04 
       471  2.821178528E+00  5.334148786E-02  3.622453160E-01  5.312307770E-04 
       472  2.775866983E+00  5.334140089E-02  3.627648742E-01  2.887062739E-04 
       473  2.720594556E+00  5.334129479E-02  3.630771084E-01  1.293857652E-04 
       474  2.653920061E+00  5.334116680E-02  3.632276299E-01  4.749820732E-05 
       475  2.581419746E+00  5.334102764E-02  3.632965176E-01  1.415237768E-05 
       476  2.506838385E+00  5.334088447E-02  3.633137736E-01  3.812936599E-06 
       477  2.432257025E+00  5.334074131E-02  3.633228984E-01  3.580571818E-07 
       478  2.357675664E+00  5.334059815E-02  3.633188988E-01 -3.268312311E-08 
       479  2.283094303E+00  5.334045499E-02  3.633229103E-01 -5.229355088E-08 
       480  2.208512943E+00  5.334031183E-02  3.633194628E-01 -5.351582684E-08 
       481  2.133931582E+00  5.334016867E-02  3.633225232E-01  3.437719459E-08 
       482  2.059350221E+00  5.334002550E-02  3.633201479E-01 -3.659633339E-08 
       483  1.984768861E+00  5.333988234E-02  3.633223701E-01  3.944093042E-08 
       484  1.910187500E+00  5.333973918E-02  3.633207859E-01 -2.838969659E-08 
       485  1.835606139E+00  5.333959602E-02  3.633222674E-01  3.509487934E-08 
       486  1.761024779E+00  5.333945286E-02  3.633213576E-01 -2.585081600E-08 
       487  1.686443418E+00  5.333930969E-02  3.633222444E-01  2.968384793E-08 
       488  1.611862057E+00  5.333916653E-02  3.633218864E-01 -2.284106302E-08 
       489  1.537280696E+00  5.333902337E-02  3.633222244E-01  2.821995630E-08 
       490  1.462699336E+00  5.333888021E-02  3.633224062E-01 -2.416475762E-08 
       491  1.388117975E+00  5.333873705E-02  3.633222380E-01  2.953649049E-08 
       492  1.313536614E+00  5.333859389E-02  3.633229290E-01 -2.246074443E-08 
       493  1.238955253E+00  5.333845072E-02  3.633221925E-01  3.529275085E-08 
       494  1.164373892E+00  5.333830756E-02  3.633234892E-01 -2.648560829E-08 
       495  1.089792532E+00  5.333816440E-02  3.633221384E-01  3.828897000E-08 
       496  1.015211171E+00  5.333802124E-02  3.633241077E-01 -3.142243565E-08 
       497  9.406298099E-01  5.333787808E-02  3.633219838E-01  3.323382715E-08 
       498  8.660484491E-01  5.333773492E-02  3.633247916E-01 -2.927830300E-08 
       499  0.000000000E+00  4.667020847E-02  2.000000000E-01  0.000000000E+00 
       500  7.914670882E-01  5.333759175E-02  3.633218062E-01  2.445720468E-08 
       501  3.000000000E+00  5.334183112E-02  3.559518267E-01  1.371589943E-03 
       502  7.168857274E-01  5.333744859E-02  3.633257598E-01  2.244930961E-07 
       503  6.423043665E-01  5.333730543E-02  3.633226784E-01  5.949327013E-07 
       504  5.677230056E-01  5.333716227E-02  3.633295699E-01  2.837235521E-06 
       505  4.931416447E-01  5.333701911E-02  3.633267904E-01  1.951418276E-06 
       506  4.185602838E-01  5.333687594E-02  3.632994840E-01 -1.659736186E-05 
       507  3.460610911E-01  5.333673678E-02  3.630798738E-01 -1.879347718E-04 
       508  2.793893231E-01  5.333660880E-02  3.621003850E-01 -1.009918943E-03 
       509  2.241197410E-01  5.333650271E-02  3.588761425E-01 -3.454833701E-03 
       510  1.788104521E-01  5.333641574E-02  3.511358075E-01 -8.694797423E-03 
       511  1.416665257E-01  5.333634444E-02  3.369932909E-01 -1.675058743E-02 
       512  1.112171274E-01  5.333628599E-02  3.164183728E-01 -2.587602855E-02 
       513  8.625657422E-02  5.333623807E-02  2.915993042E-01 -3.335710917E-02 
       514  6.579569316E-02  5.333619880E-02  2.662664123E-01 -3.703345094E-02 
       515  4.902504249E-02  5.333616661E-02  2.437643593E-01 -3.628081431E-02 
       516  3.527664570E-02  5.333614022E-02  2.260629737E-01 -3.181273821E-02 
       517  2.400602820E-02  5.333611858E-02  2.136271253E-01 -2.496243794E-02 
       518  1.477509173E-02  5.333610086E-02  2.059722447E-01 -1.703155496E-02 
       519  7.083778064E-03  5.333608610E-02  2.019437947E-01 -8.822583618E-03 
       520  2.985201877E+00  6.000766674E-02  3.508684296E-01  1.547586897E-03 
       521  2.992893211E+00  6.000768151E-02  3.505203485E-01  1.493765856E-03 
       522  2.975991605E+00  6.000764906E-02  3.512184792E-01  1.609297888E-03 
       523  2.964720595E+00  6.000762743E-02  3.516879686E-01  1.659251419E-03 
       524  2.950972106E+00  6.000760104E-02  3.522567365E-01  1.665358965E-03 
       525  2.934201243E+00  6.000756885E-02  3.529342922E-01  1.598574471E-03 
       526  2.913739969E+00  6.000752957E-02  3.536952915E-01  1.438866522E-03 
       527  2.888779014E+00  6.000748166E-02  3.544850123E-01  1.188435811E-03 
       528  2.858329001E+00  6.000742321E-02  3.552356899E-01  8.778264236E-04 
       529  2.821184378E+00  6.000735190E-02  3.558596717E-01  5.647126970E-04 
       530  2.775874253E+00  6.000726493E-02  3.563125595E-01  3.065599736E-04 
       531  2.720603598E+00  6.000715884E-02  3.565832810E-01  1.371284535E-04 
       532  2.653930886E+00  6.000703086E-02  3.567124137E-01  5.033054233E-05 
       533  2.581431448E+00  6.000689169E-02  3.567728646E-01  1.497228055E-05 
       534  2.506850306E+00  6.000674853E-02  3.567872876E-01  4.036303647E-06 
       535  2.432269164E+00  6.000660537E-02  3.567957824E-01  3.691046578E-07 
       536  2.357688022E+00  6.000646221E-02  3.567916527E-01 -4.444296453E-08 
       537  2.283106879E+00  6.000631904E-02  3.567956755E-01 -5.293222562E-08 
       538  2.208525737E+00  6.000617588E-02  3.567922625E-01 -6.053492552E-08 
       539  2.133944595E+00  6.000603272E-02  3.567953323E-01  3.936054973E-08 
       540  2.059363453E+00  6.000588956E-02  3.567929895E-01 -4.119264501E-08 
       541  1.984782311E+00  6.000574640E-02  3.567952207E-01  4.420758592E-08 
       542  1.910201169E+00  6.000560324E-02  3.567936637E-01 -3.244800028E-08 
       543  1.835620027E+00  6.000546008E-02  3.567951558E-01  3.910464940E-08 
       544  1.761038885E+00  6.000531691E-02  3.567942708E-01 -2.917005075E-08 
       545  1.686457742E+00  6.000517375E-02  3.567951727E-01  3.320663678E-08 
       546  1.611876600E+00  6.000503059E-02  3.567948363E-01 -2.599279705E-08 
       547  1.537295458E+00  6.000488743E-02  3.567951921E-01  3.176458681E-08 
       548  1.462714316E+00  6.000474427E-02  3.567953941E-01 -2.717567125E-08 
       549  1.388133174E+00  6.000460111E-02  3.567952465E-01  3.301172775E-08 
       550  1.313552031E+00  6.000445795E-02  3.567959536E-01 -2.582142845E-08 
       551  1.238970889E+00  6.000431479E-02  3.567952386E-01  3.920231062E-08 
       552  1.164389747E+00  6.000417162E-02  3.567965488E-01 -3.004194877E-08 
       553  1.089808605E+00  6.000402846E-02  3.567952235E-01  4.275786260E-08 
       554  1.015227463E+00  6.000388530E-02  3.567972036E-01 -3.584913254E-08 
       555  9.406463203E-01  6.000374214E-02  3.567951075E-01  3.800204715E-08 
       556  8.660651780E-01  6.000359898E-02  3.567979278E-01 -3.429260551E-08 
       557  0.000000000E+00  5.333607250E-02  2.000000000E-01  0.000000000E+00 
       558  7.914840358E-01  6.000345582E-02  3.567949622E-01  2.946285342E-08 
       559  3.000000000E+00  6.000769515E-02  3.503163141E-01  1.469566349E-03 
       560  7.169028935E-01  6.000331266E-02  3.567989172E-01  2.317687267E-07 
       561  6.423217512E-01  6.000316949E-02  3.567957203E-01  6.431865633E-07 
       562  5.677406089E-01  6.000302633E-02  3.568025264E-01  2.999133350E-06 
       563  4.931594666E-01  6.000288317E-02  3.567997717E-01  2.343254272E-06 
       564  4.185783243E-01  6.000274001E-02  3.567783616E-01 -1.684102486E-05 
       565  3.460783043E-01  6.000260084E-02  3.565926806E-01 -1.960758713E-04 
       566  2.794041570E-01  6.000247286E-02  3.557469590E-01 -1.069640453E-03 
       567  2.241320533E-01  6.000236676E-02  3.529309109E-01 -3.690242030E-03 
       568  1.788206747E-01  6.000227979E-02  3.460489600E-01 -9.341314514E-03 
       569  1.416750154E-01  6.000220848E-02  3.332089238E-01 -1.815185650E-02 
       570  1.112241745E-01  6.000215003E-02  3.141361575E-01 -2.831547876E-02 
       571  8.626243411E-02  6.000210212E-02  2.906184076E-01 -3.683067217E-02 
       572  6.580056556E-02  6.000206284E-02  2.661390375E-01 -4.123609710E-02 
       573  4.902910404E-02  6.000203065E-02  2.440219240E-01 -4.069376952E-02 
       574  3.528003969E-02  6.000200425E-02  2.263749853E-01 -3.587630810E-02 
       575  2.400884770E-02  6.000198262E-02  2.138551269E-01 -2.825985266E-02 
       576  1.477746227E-02  6.000196490E-02  2.060912408E-01 -1.933470410E-02 
       577  7.085961126E-03  6.000195013E-02  2.019862419E-01 -1.003574253E-02 
       578  2.985203946E+00  6.667353078E-02  3.443631433E-01  1.625543639E-03 
       579  2.992895169E+00  6.667354554E-02  3.440582959E-01  1.569943802E-03 
       580  2.975992918E+00  6.667351310E-02  3.446653411E-01  1.688637830E-03 
       581  2.964722226E+00  6.667349146E-02  3.450714259E-01  1.738417050E-03 
       582  2.950974105E+00  6.667346507E-02  3.455604941E-01  1.742300456E-03 
       583  2.934203708E+00  6.667343288E-02  3.461411241E-01  1.670989559E-03 
       584  2.913743025E+00  6.667339361E-02  3.467919053E-01  1.502794769E-03 
       585  2.888782801E+00  6.667334569E-02  3.474645072E-01  1.240131917E-03 
       586  2.858333708E+00  6.667328725E-02  3.481033033E-01  9.153115750E-04 
       587  2.821190228E+00  6.667321595E-02  3.486322938E-01  5.882957849E-04 
       588  2.775881524E+00  6.667312898E-02  3.490156710E-01  3.189485728E-04 
       589  2.720612640E+00  6.667302288E-02  3.492432250E-01  1.423616282E-04 
       590  2.653941712E+00  6.667289491E-02  3.493501558E-01  5.224646893E-05 
       591  2.581443149E+00  6.667275574E-02  3.494018792E-01  1.550927559E-05 
       592  2.506862226E+00  6.667261258E-02  3.494133690E-01  4.189635241E-06 
       593  2.432281302E+00  6.667246942E-02  3.494212092E-01  3.716731722E-07 
       594  2.357700379E+00  6.667232626E-02  3.494169515E-01 -5.676046795E-08 
       595  2.283119455E+00  6.667218310E-02  3.494209829E-01 -5.192107838E-08 
       596  2.208538532E+00  6.667203994E-02  3.494176083E-01 -6.716949767E-08 
       597  2.133957608E+00  6.667189678E-02  3.494206852E-01  4.450886423E-08 
       598  2.059376685E+00  6.667175362E-02  3.494183775E-01 -4.550733162E-08 
       599  1.984795761E+00  6.667161046E-02  3.494206161E-01  4.889548703E-08 
       600  1.910214838E+00  6.667146729E-02  3.494190883E-01 -3.640312059E-08 
       601  1.835633914E+00  6.667132413E-02  3.494205898E-01  4.302531286E-08 
       602  1.761052991E+00  6.667118097E-02  3.494197310E-01 -3.229407309E-08 
       603  1.686472067E+00  6.667103781E-02  3.494206475E-01  3.668177416E-08 
       604  1.611891143E+00  6.667089465E-02  3.494203335E-01 -2.899134849E-08 
       605  1.537310220E+00  6.667075149E-02  3.494207070E-01  3.530571613E-08 
       606  1.462729296E+00  6.667060833E-02  3.494209296E-01 -2.995244000E-08 
       607  1.388148373E+00  6.667046517E-02  3.494208033E-01  3.643682159E-08 
       608  1.313567449E+00  6.667032201E-02  3.494215261E-01 -2.910866463E-08 
       609  1.238986525E+00  6.667017885E-02  3.494208337E-01  4.300767573E-08 
       610  1.164405602E+00  6.667003569E-02  3.494221567E-01 -3.344672724E-08 
       611  1.089824678E+00  6.666989252E-02  3.494208585E-01  4.716616075E-08 
       612  1.015243754E+00  6.666974936E-02  3.494228481E-01 -4.015918277E-08 
       613  9.406628307E-01  6.666960620E-02  3.494207821E-01  4.289138263E-08 
       614  8.660819070E-01  6.666946304E-02  3.494236128E-01 -3.932283748E-08 
       615  0.000000000E+00  6.000193653E-02  2.000000000E-01  0.000000000E+00 
       616  7.915009833E-01  6.666931988E-02  3.494206701E-01  3.486096598E-08 
       617  3.000000000E+00  6.667355918E-02  3.438772315E-01  1.544839412E-03 
       618  7.169200596E-01  6.666917672E-02  3.494246220E-01  2.341253999E-07 
       619  6.423391359E-01  6.666903356E-02  3.494213119E-01  6.802523700E-07 
       620  5.677582122E-01  6.666889040E-02  3.494280041E-01  3.112621832E-06 
       621  4.931772885E-01  6.666874724E-02  3.494252639E-01  2.667740041E-06 
       622  4.185963647E-01  6.666860408E-02  3.494096339E-01 -1.657408225E-05 
       623  3.460955175E-01  6.666846491E-02  3.492586813E-01 -2.006146721E-04 
       624  2.794189908E-01  6.666833692E-02  3.485536433E-01 -1.107111021E-03 
       625  2.241443657E-01  6.666823082E-02  3.461638131E-01 -3.866488468E-03 
       626  1.788308973E-01  6.666814384E-02  3.401969204E-01 -9.845239227E-03 
       627  1.416835052E-01  6.666807253E-02  3.287840965E-01 -1.931184686E-02 
       628  1.112312216E-01  6.666801408E-02  3.113892666E-01 -3.046169161E-02 
       629  8.626829400E-02  6.666796616E-02  2.893789077E-01 -4.003984673E-02 
       630  6.580543796E-02  6.666792688E-02  2.659180294E-01 -4.526204074E-02 
       631  4.903316560E-02  6.666789469E-02  2.442762231E-01 -4.503857032E-02 
       632  3.528343367E-02  6.666786829E-02  2.267194197E-01 -3.995980694E-02 
       633  2.401166720E-02  6.666784666E-02  2.141134585E-01 -3.161853278E-02 
       634  1.477983280E-02  6.666782893E-02  2.062297694E-01 -2.170134465E-02 
       635  7.088144188E-03  6.666781417E-02  2.020370836E-01 -1.128969665E-02 
       636  2.985206014E+00  7.333939481E-02  3.370121635E-01  1.678168116E-03 
       637  2.992897127E+00  7.333940958E-02  3.367520197E-01  1.621941474E-03 
       638  2.975994231E+00  7.333937713E-02  3.372648502E-01  1.741369355E-03 
       639  2.964723857E+00  7.333935550E-02  3.376052003E-01  1.790173618E-03 
       640  2.950976103E+00  7.333932911E-02  3.380120730E-01  1.791968168E-03 
       641  2.934206172E+00  7.333929692E-02  3.384927986E-01  1.716495284E-03 
       642  2.913746080E+00  7.333925764E-02  3.390297309E-01  1.541444684E-03 
       643  2.888786588E+00  7.333920973E-02  3.395822073E-01  1.270823491E-03 
       644  2.858338416E+00  7.333915129E-02  3.401063075E-01  9.372061227E-04 
       645  2.821196078E+00  7.333907999E-02  3.405381496E-01  6.017658053E-04 
       646  2.775888794E+00  7.333899302E-02  3.408505994E-01  3.257716787E-04 
       647  2.720621682E+00  7.333888693E-02  3.410342423E-01  1.450473210E-04 
       648  2.653952538E+00  7.333875896E-02  3.411186348E-01  5.323407395E-05 
       649  2.581454851E+00  7.333861980E-02  3.411615329E-01  1.576154186E-05 
       650  2.506874146E+00  7.333847664E-02  3.411700542E-01  4.271489818E-06 
       651  2.432293441E+00  7.333833348E-02  3.411772312E-01  3.658585519E-07 
       652  2.357712736E+00  7.333819032E-02  3.411728521E-01 -6.961596218E-08 
       653  2.283132031E+00  7.333804715E-02  3.411768888E-01 -4.936489106E-08 
       654  2.208551326E+00  7.333790399E-02  3.411735570E-01 -7.346991189E-08 
       655  2.133970622E+00  7.333776083E-02  3.411766382E-01  4.970448960E-08 
       656  2.059389917E+00  7.333761767E-02  3.411743687E-01 -4.962472265E-08 
       657  1.984809212E+00  7.333747451E-02  3.411766126E-01  5.341527243E-08 
       658  1.910228507E+00  7.333733135E-02  3.411751162E-01 -4.030851799E-08 
       659  1.835647802E+00  7.333718819E-02  3.411766260E-01  4.678324260E-08 
       660  1.761067097E+00  7.333704503E-02  3.411757949E-01 -3.526385180E-08 
       661  1.686486392E+00  7.333690187E-02  3.411767254E-01  4.003574953E-08 
       662  1.611905687E+00  7.333675871E-02  3.411764349E-01 -3.188856492E-08 
       663  1.537324982E+00  7.333661555E-02  3.411768260E-01  3.876382258E-08 
       664  1.462744277E+00  7.333647239E-02  3.411770694E-01 -3.254078588E-08 
       665  1.388163572E+00  7.333632923E-02  3.411769650E-01  3.973934406E-08 
       666  1.313582866E+00  7.333618607E-02  3.411777033E-01 -3.236263562E-08 
       667  1.239002161E+00  7.333604291E-02  3.411770347E-01  4.663821586E-08 
       668  1.164421456E+00  7.333589975E-02  3.411783696E-01 -3.673935126E-08 
       669  1.089840751E+00  7.333575659E-02  3.411771004E-01  5.144124833E-08 
       670  1.015260046E+00  7.333561343E-02  3.411790978E-01 -4.440518830E-08 
       671  9.406793411E-01  7.333547027E-02  3.411770646E-01  4.784250955E-08 
       672  8.660986360E-01  7.333532710E-02  3.411799032E-01 -4.432337982E-08 
       673  0.000000000E+00  6.666780056E-02  2.000000000E-01  0.000000000E+00 
       674  7.915179309E-01  7.333518394E-02  3.411769872E-01  4.052440546E-08 
       675  3.000000000E+00  7.333942321E-02  3.365946404E-01  1.596447439E-03 
       676  7.169372258E-01  7.333504078E-02  3.411809315E-01  2.316982816E-07 
       677  6.423565206E-01  7.333489762E-02  3.411775141E-01  7.056346830E-07 
       678  5.677758155E-01  7.333475446E-02  3.411840690E-01  3.170575397E-06 
       679  4.931951103E-01  7.333461130E-02  3.411813073E-01  2.915852689E-06 
       680  4.186144052E-01  7.333446814E-02  3.411712994E-01 -1.586081620E-05 
       681  3.461127307E-01  7.333432897E-02  3.410546274E-01 -2.014188757E-04 
       682  2.794338246E-01  7.333420098E-02  3.404946252E-01 -1.124242059E-03 
       683  2.241566780E-01  7.333409487E-02  3.385409055E-01 -3.976700820E-03 
       684  1.788411200E-01  7.333400789E-02  3.335305313E-01 -1.019790260E-02 
       685  1.416919949E-01  7.333393658E-02  3.236549119E-01 -2.021226243E-02 
       686  1.112382687E-01  7.333387812E-02  3.081080682E-01 -3.227429282E-02 
       687  8.627415390E-02  7.333383020E-02  2.878288135E-01 -4.295090215E-02 
