nodenumber     x-coordinate     y-coordinate   axial-velocity  radial-velocity 
       137  2.793003203E-01  1.334142444E-02  2.478297319E-01 -1.106074880E-03 
       138  2.240335548E-01  6.675454325E-03  2.380545164E-01 -6.446217580E-04 
       139  2.240212248E-01  0.000000000E+00  2.380099002E-01 -3.265435078E-04 
       140  2.240458671E-01  1.334131838E-02  2.381872122E-01 -1.266381944E-03 
       141  1.787388936E-01  6.675367381E-03  2.291483583E-01 -7.103003077E-04 
       142  1.787286564E-01  0.000000000E+00  2.291062971E-01 -3.596895969E-04 
       143  1.787491163E-01  1.334123143E-02  2.292735669E-01 -1.396180427E-03 
       144  1.416070975E-01  6.675296105E-03  2.212978689E-01 -7.393603935E-04 
       145  1.415985958E-01  0.000000000E+00  2.212606516E-01 -3.742580056E-04 
       146  1.416155873E-01  1.334116015E-02  2.214089921E-01 -1.454468979E-03 
       147  1.111677975E-01  6.675237675E-03  2.147765486E-01 -7.197687957E-04 
       148  1.111607405E-01  0.000000000E+00  2.147463009E-01 -3.641914947E-04 
       149  1.111748447E-01  1.334110172E-02  2.148673860E-01 -1.417285721E-03 
       150  8.621555496E-02  6.675189778E-03  2.097118057E-01 -6.542555743E-04 
       151  8.620968687E-02  0.000000000E+00  2.096894770E-01 -3.309178828E-04 
       152  8.622141485E-02  1.334105382E-02  2.097795218E-01 -1.289555512E-03 
       153  6.576158637E-02  6.675150516E-03  2.060274620E-01 -5.570227378E-04 
       154  6.575670718E-02  0.000000000E+00  2.060125747E-01 -2.816533215E-04 
       155  6.576645877E-02  1.334101456E-02  2.060733783E-01 -1.098913931E-03 
       156  4.899661160E-02  6.675118335E-03  2.035120142E-01 -4.455994578E-04 
       157  4.899254441E-02  0.000000000E+00  2.035031154E-01 -2.252700764E-04 
       158  4.900067316E-02  1.334098237E-02  2.035402956E-01 -8.797983097E-04 
       159  3.525288778E-02  6.675091954E-03  2.018958340E-01 -3.343291699E-04 
       160  3.524948909E-02  0.000000000E+00  2.018911611E-01 -1.690202040E-04 
       161  3.525628177E-02  1.334095599E-02  2.019115200E-01 -6.605078755E-04 
       162  2.398629170E-02  6.675070327E-03  2.009252726E-01 -2.322343402E-04 
       163  2.398346830E-02  0.000000000E+00  2.009232505E-01 -1.174996553E-04 
       164  2.398911120E-02  1.334093436E-02  2.009329073E-01 -4.590043669E-04 
       165  1.475849798E-02  6.675052614E-03  2.003950435E-01 -1.444336518E-04 
       166  1.475612418E-02  0.000000000E+00  2.003943786E-01 -7.330316933E-05 
       167  1.476086852E-02  1.334091665E-02  2.003986355E-01 -2.856853614E-04 
       168  7.068496629E-03  6.675037853E-03  2.001337742E-01 -7.614551943E-05 
       169  7.066310563E-03  0.000000000E+00  2.001335597E-01 -3.875160011E-05 
       170  7.070679691E-03  1.334090189E-02  2.001351265E-01 -1.507224418E-04 
       171  2.985189468E+00  2.001248253E-02  3.743947435E-01  1.940372675E-04 
       172  2.992881462E+00  2.001249730E-02  3.742172073E-01  2.054436051E-04 
       173  2.975983725E+00  2.001246486E-02  3.745448213E-01  1.775889490E-04 
       174  2.964710810E+00  2.001244322E-02  3.747310264E-01  1.555136200E-04 
       175  2.950960116E+00  2.001241683E-02  3.749159085E-01  1.288563818E-04 
       176  2.934186458E+00  2.001238463E-02  3.751006312E-01  9.932384933E-05 
       177  2.913721636E+00  2.001234535E-02  3.752645456E-01  6.897815123E-05 
       178  2.888756294E+00  2.001229743E-02  3.753944070E-01  3.993135527E-05 
       179  2.858300754E+00  2.001223896E-02  3.754697674E-01  1.365709413E-05 
       180  2.821149279E+00  2.001216765E-02  3.754698448E-01 -9.824425971E-06 
       181  2.775830630E+00  2.001208066E-02  3.753704884E-01 -3.186928514E-05 
       182  2.720549346E+00  2.001197455E-02  3.751301739E-01 -5.306415208E-05 
       183  2.653865932E+00  2.001184654E-02  3.747117661E-01 -7.351870996E-05 
       184  2.581361238E+00  2.001170737E-02  3.741211635E-01 -9.398734387E-05 
       185  2.506778784E+00  2.001156420E-02  3.733639343E-01 -1.151839314E-04 
       186  2.432196331E+00  2.001142104E-02  3.724571948E-01 -1.362717539E-04 
       187  2.357613877E+00  2.001127788E-02  3.713923131E-01 -1.580593313E-04 
       188  2.283031423E+00  2.001113471E-02  3.701667814E-01 -1.806009635E-04 
       189  2.208448970E+00  2.001099155E-02  3.687785742E-01 -2.029578810E-04 
       190  2.133866516E+00  2.001084839E-02  3.672276725E-01 -2.252993586E-04 
       191  2.059284063E+00  2.001070522E-02  3.655130258E-01 -2.476980598E-04 
       192  1.984701609E+00  2.001056206E-02  3.636357360E-01 -2.700930417E-04 
       193  1.910119156E+00  2.001041889E-02  3.615935848E-01 -2.927302323E-04 
       194  1.835536702E+00  2.001027573E-02  3.593843755E-01 -3.158155525E-04 
       195  1.760954248E+00  2.001013257E-02  3.570034930E-01 -3.396109042E-04 
       196  1.686371795E+00  2.000998940E-02  3.544443998E-01 -3.644071875E-04 
       197  1.611789341E+00  2.000984624E-02  3.516984501E-01 -3.904745170E-04 
       198  1.537206887E+00  2.000970307E-02  3.487547937E-01 -4.180858206E-04 
       199  1.462624434E+00  2.000955991E-02  3.456006472E-01 -4.474842571E-04 
       200  1.388041980E+00  2.000941675E-02  3.422213681E-01 -4.788819769E-04 
       201  1.313459526E+00  2.000927358E-02  3.386007755E-01 -5.124421289E-04 
       202  1.238877073E+00  2.000913042E-02  3.347214368E-01 -5.482969290E-04 
       203  1.164294619E+00  2.000898725E-02  3.305645866E-01 -5.865811009E-04 
       204  1.089712165E+00  2.000884409E-02  3.261105560E-01 -6.273574268E-04 
       205  1.015129712E+00  2.000870093E-02  3.213386024E-01 -6.707808795E-04 
       206  9.405472579E-01  2.000855776E-02  3.162264406E-01 -7.170198576E-04 
       207  8.659648042E-01  2.000841460E-02  3.107500694E-01 -7.664024021E-04 
       208  0.000000000E+00  1.334088832E-02  2.000000000E-01  0.000000000E+00 
       209  0.000000000E+00  6.675024284E-03  2.000000000E-01  0.000000000E+00 
       210  7.913823505E-01  2.000827144E-02  3.048814264E-01 -8.195944962E-04 
       211  3.000000000E+00  2.001251096E-02  3.741021233E-01  2.101162822E-04 
       212  7.167998967E-01  2.000812827E-02  2.985868892E-01 -8.776505403E-04 
       213  6.422174430E-01  2.000798511E-02  2.918202857E-01 -9.428172745E-04 
       214  5.676349892E-01  2.000784194E-02  2.845161247E-01 -1.019222376E-03 
       215  4.930525354E-01  2.000769878E-02  2.765607029E-01 -1.114609244E-03 
       216  4.184700816E-01  2.000755562E-02  2.677820657E-01 -1.242744795E-03 
       217  3.459750250E-01  2.000741646E-02  2.581686514E-01 -1.419161379E-03 
       218  2.793151541E-01  2.000728850E-02  2.480572638E-01 -1.647643863E-03 
       219  2.240581794E-01  2.000718243E-02  2.384084641E-01 -1.886974753E-03 
       220  1.787593389E-01  2.000709548E-02  2.294824402E-01 -2.081880891E-03 
       221  1.416240770E-01  2.000702420E-02  2.215947740E-01 -2.171251509E-03 
       222  1.111818918E-01  2.000696576E-02  2.150198375E-01 -2.118655008E-03 
       223  8.622727475E-02  2.000691786E-02  2.098938175E-01 -1.930411284E-03 
       224  6.577133117E-02  2.000687860E-02  2.061515329E-01 -1.647085632E-03 
       225  4.900473471E-02  2.000684641E-02  2.035890155E-01 -1.320027476E-03 
       226  3.525967575E-02  2.000682003E-02  2.019389806E-01 -9.917619814E-04 
       227  2.399193070E-02  2.000679840E-02  2.009467209E-01 -6.895916913E-04 
       228  1.476323905E-02  2.000678069E-02  2.004053811E-01 -4.298649345E-04 
       229  7.072862753E-03  2.000676592E-02  2.001376322E-01 -2.270108177E-04 
       230  2.985191536E+00  2.667834657E-02  3.722478747E-01  2.543064748E-04 
       231  2.992883420E+00  2.667836133E-02  3.720769814E-01  2.695145461E-04 
       232  2.975985038E+00  2.667832890E-02  3.723922687E-01  2.325274354E-04 
       233  2.964712441E+00  2.667830726E-02  3.725717071E-01  2.037499338E-04 
       234  2.950962114E+00  2.667828086E-02  3.727499479E-01  1.690135586E-04 
       235  2.934188922E+00  2.667824867E-02  3.729284360E-01  1.307156599E-04 
       236  2.913724691E+00  2.667820938E-02  3.730872400E-01  9.129683662E-05 
       237  2.888760080E+00  2.667816146E-02  3.732136425E-01  5.338063699E-05 
       238  2.858305462E+00  2.667810300E-02  3.732878783E-01  1.862689065E-05 
       239  2.821155129E+00  2.667803169E-02  3.732904370E-01 -1.268904102E-05 
       240  2.775837901E+00  2.667794471E-02  3.731992943E-01 -4.152242834E-05 
       241  2.720558388E+00  2.667783859E-02  3.729746615E-01 -6.871397135E-05 
       242  2.653876758E+00  2.667771060E-02  3.725805301E-01 -9.541438838E-05 
       243  2.581372939E+00  2.667757142E-02  3.720228881E-01 -1.220937630E-04 
       244  2.506790704E+00  2.667742826E-02  3.713070314E-01 -1.494972635E-04 
       245  2.432208469E+00  2.667728510E-02  3.704479175E-01 -1.771072024E-04 
       246  2.357626234E+00  2.667714193E-02  3.694370749E-01 -2.056581837E-04 
       247  2.283043999E+00  2.667699877E-02  3.682730643E-01 -2.350443961E-04 
       248  2.208461764E+00  2.667685560E-02  3.669528184E-01 -2.642464790E-04 
       249  2.133879529E+00  2.667671244E-02  3.654757651E-01 -2.935525711E-04 
       250  2.059297294E+00  2.667656928E-02  3.638412094E-01 -3.229113585E-04 
       251  1.984715059E+00  2.667642611E-02  3.620498905E-01 -3.522181954E-04 
       252  1.910132824E+00  2.667628295E-02  3.600990338E-01 -3.819407459E-04 
       253  1.835550589E+00  2.667613979E-02  3.579865077E-01 -4.122741919E-04 
       254  1.760968354E+00  2.667599662E-02  3.557076574E-01 -4.435355231E-04 
       255  1.686386119E+00  2.667585346E-02  3.532555964E-01 -4.761653762E-04 
       256  1.611803884E+00  2.667571030E-02  3.506214999E-01 -5.105216417E-04 
       257  1.537221649E+00  2.667556713E-02  3.477940726E-01 -5.469907113E-04 
       258  1.462639414E+00  2.667542397E-02  3.447600530E-01 -5.859005449E-04 
       259  1.388057179E+00  2.667528081E-02  3.415040542E-01 -6.275541920E-04 
       260  1.313474944E+00  2.667513764E-02  3.380089542E-01 -6.721970667E-04 
       261  1.238892709E+00  2.667499448E-02  3.342560437E-01 -7.200366829E-04 
       262  1.164310474E+00  2.667485132E-02  3.302249138E-01 -7.712893507E-04 
       263  1.089728239E+00  2.667470815E-02  3.258938002E-01 -8.260773873E-04 
       264  1.015146003E+00  2.667456499E-02  3.212394581E-01 -8.846441353E-04 
       265  9.405637683E-01  2.667442183E-02  3.162366783E-01 -9.472434311E-04 
       266  8.659815332E-01  2.667427866E-02  3.108582689E-01 -1.014323248E-03 
       267  0.000000000E+00  2.000675235E-02  2.000000000E-01  0.000000000E+00 
       268  7.913992980E-01  2.667413550E-02  3.050729262E-01 -1.086751774E-03 
       269  3.000000000E+00  2.667837499E-02  3.719660650E-01  2.756064419E-04 
       270  7.168170628E-01  2.667399234E-02  2.988441927E-01 -1.165862948E-03 
       271  6.422348277E-01  2.667384917E-02  2.921240741E-01 -1.254522791E-03 
       272  5.676525925E-01  2.667370601E-02  2.848469615E-01 -1.358042885E-03 
       273  4.930703573E-01  2.667356285E-02  2.769014597E-01 -1.486515246E-03 
       274  4.184881221E-01  2.667341968E-02  2.681205022E-01 -1.658108483E-03 
       275  3.459922382E-01  2.667328052E-02  2.584992104E-01 -1.893507988E-03 
       276  2.793299879E-01  2.667315256E-02  2.483795729E-01 -2.198220222E-03 
       277  2.240704918E-01  2.667304649E-02  2.387214832E-01 -2.518246053E-03 
       278  1.787695615E-01  2.667295953E-02  2.297779207E-01 -2.780736919E-03 
       279  1.416325667E-01  2.667288825E-02  2.218579287E-01 -2.904171439E-03 
       280  1.111889389E-01  2.667282981E-02  2.152362456E-01 -2.838681348E-03 
       281  8.623313464E-02  2.667278191E-02  2.100564481E-01 -2.590907756E-03 
       282  6.577620356E-02  2.667274264E-02  2.062629990E-01 -2.213903890E-03 
       283  4.900879627E-02  2.667271045E-02  2.036586304E-01 -1.776322193E-03 
       284  3.526306974E-02  2.667268407E-02  2.019781536E-01 -1.335529841E-03 
       285  2.399475020E-02  2.667266244E-02  2.009663428E-01 -9.285661394E-04 
       286  1.476560959E-02  2.667264472E-02  2.004142252E-01 -5.791228144E-04 
       287  7.075045815E-03  2.667262996E-02  2.001407579E-01 -3.061772376E-04 
       288  2.985193604E+00  3.334421060E-02  3.694591966E-01  3.100861706E-04 
       289  2.992885378E+00  3.334422537E-02  3.692972295E-01  3.286202448E-04 
       290  2.975986352E+00  3.334419293E-02  3.695957918E-01  2.834913690E-04 
       291  2.964714072E+00  3.334417129E-02  3.697659008E-01  2.484866337E-04 
       292  2.950964113E+00  3.334414490E-02  3.699349574E-01  2.062975884E-04 
       293  2.934191386E+00  3.334411270E-02  3.701045450E-01  1.598679657E-04 
       294  2.913727747E+00  3.334407342E-02  3.702558194E-01  1.120276721E-04 
       295  2.888763867E+00  3.334402550E-02  3.703769104E-01  6.589589834E-05 
       296  2.858310169E+00  3.334396704E-02  3.704492816E-01  2.342091980E-05 
       297  2.821160979E+00  3.334389574E-02  3.704548964E-01 -1.484956853E-05 
       298  2.775845171E+00  3.334380875E-02  3.703735886E-01 -4.970811560E-05 
       299  2.720567430E+00  3.334370264E-02  3.701675186E-01 -8.245495141E-05 
       300  2.653887584E+00  3.334357465E-02  3.698030965E-01 -1.150005236E-04 
       301  2.581384641E+00  3.334343548E-02  3.692860841E-01 -1.473828660E-04 
       302  2.506802625E+00  3.334329231E-02  3.686207097E-01 -1.804915158E-04 
       303  2.432220608E+00  3.334314915E-02  3.678203207E-01 -2.141038566E-04 
       304  2.357638592E+00  3.334300599E-02  3.668766203E-01 -2.488561745E-04 
       305  2.283056575E+00  3.334286282E-02  3.657884147E-01 -2.845255081E-04 
       306  2.208474559E+00  3.334271966E-02  3.645518527E-01 -3.201360288E-04 
       307  2.133892543E+00  3.334257650E-02  3.631666298E-01 -3.559262176E-04 
       308  2.059310526E+00  3.334243333E-02  3.616319712E-01 -3.917147046E-04 
       309  1.984728510E+00  3.334229017E-02  3.599477603E-01 -4.275003750E-04 
       310  1.910146493E+00  3.334214701E-02  3.581113523E-01 -4.638992758E-04 
       311  1.835564477E+00  3.334200385E-02  3.561205544E-01 -5.010282453E-04 
       312  1.760982460E+00  3.334186068E-02  3.539700257E-01 -5.393440175E-04 
       313  1.686400444E+00  3.334171752E-02  3.516528606E-01 -5.794418052E-04 
       314  1.611818427E+00  3.334157436E-02  3.491601678E-01 -6.216927148E-04 
       315  1.537236411E+00  3.334143119E-02  3.464801246E-01 -6.666549616E-04 
       316  1.462654394E+00  3.334128803E-02  3.435990158E-01 -7.147501855E-04 
       317  1.388072378E+00  3.334114487E-02  3.405006255E-01 -7.663990730E-04 
       318  1.313490361E+00  3.334100170E-02  3.371668123E-01 -8.219349804E-04 
       319  1.238908345E+00  3.334085854E-02  3.335774251E-01 -8.816659153E-04 
       320  1.164326328E+00  3.334071538E-02  3.297101892E-01 -9.459259295E-04 
       321  1.089744312E+00  3.334057221E-02  3.255408589E-01 -1.014929390E-03 
       322  1.015162295E+00  3.334042905E-02  3.210431746E-01 -1.089042295E-03 
       323  9.405802787E-01  3.334028589E-02  3.161882924E-01 -1.168638190E-03 
       324  8.659982621E-01  3.334014273E-02  3.109449062E-01 -1.254307572E-03 
       325  0.000000000E+00  2.667261638E-02  2.000000000E-01  0.000000000E+00 
       326  7.914162456E-01  3.333999956E-02  3.052773072E-01 -1.347123928E-03 
       327  3.000000000E+00  3.334423902E-02  3.691919043E-01  3.359734660E-04 
       328  7.168342290E-01  3.333985640E-02  2.991448455E-01 -1.448664175E-03 
       329  6.422522124E-01  3.333971324E-02  2.924962957E-01 -1.562325437E-03 
       330  5.676701958E-01  3.333957007E-02  2.852647158E-01 -1.694447824E-03 
       331  4.930881791E-01  3.333942691E-02  2.773404298E-01 -1.857252250E-03 
       332  4.185061625E-01  3.333928375E-02  2.685617453E-01 -2.073079802E-03 
       333  3.460094514E-01  3.333914459E-02  2.589322409E-01 -2.367667417E-03 
       334  2.793448217E-01  3.333901662E-02  2.488016636E-01 -2.748523260E-03 
       335  2.240828041E-01  3.333891054E-02  2.391307315E-01 -3.149710119E-03 
       336  1.787797842E-01  3.333882358E-02  2.301641021E-01 -3.481706003E-03 
       337  1.416410565E-01  3.333875229E-02  2.222023770E-01 -3.642699365E-03 
       338  1.111959860E-01  3.333869385E-02  2.155202825E-01 -3.568371183E-03 
       339  8.623899454E-02  3.333864595E-02  2.102705585E-01 -3.264124818E-03 
       340  6.578107596E-02  3.333860668E-02  2.064101769E-01 -2.794494633E-03 
       341  4.901285782E-02  3.333857449E-02  2.037508008E-01 -2.245470570E-03 
