nodenumber     x-coordinate     y-coordinate   axial-velocity  radial-velocity 
       345  7.077228878E-03  3.333849399E-02  2.016157141E-01 -4.696716595E-03 
       346  2.985195672E+00  4.001007464E-02  3.660135613E-01  1.237953829E-03 
       347  2.992887336E+00  4.001008940E-02  3.655274833E-01  1.197283748E-03 
       348  2.975987665E+00  4.001005696E-02  3.665115587E-01  1.280937937E-03 
       349  2.964715703E+00  4.001003533E-02  3.671721049E-01  1.308864036E-03 
       350  2.950966111E+00  4.001000893E-02  3.679672695E-01  1.295381768E-03 
       351  2.934193850E+00  4.000997674E-02  3.689032576E-01  1.218986606E-03 
       352  2.913730802E+00  4.000993746E-02  3.699330499E-01  1.069237393E-03 
       353  2.888767654E+00  4.000988954E-02  3.709783546E-01  8.565242890E-04 
       354  2.858314877E+00  4.000983109E-02  3.719417199E-01  6.120139272E-04 
       355  2.821166828E+00  4.000975978E-02  3.727215623E-01  3.816558598E-04 
       356  2.775852442E+00  4.000967280E-02  3.732744012E-01  2.030631883E-04 
       357  2.720576472E+00  4.000956669E-02  3.736041601E-01  9.087226048E-05 
       358  2.653898409E+00  4.000943870E-02  3.737651281E-01  3.355937395E-05 
       359  2.581396343E+00  4.000929953E-02  3.738381442E-01  1.003220315E-05 
       360  2.506814545E+00  4.000915637E-02  3.738567239E-01  2.541645234E-06 
       361  2.432232747E+00  4.000901320E-02  3.738653837E-01  1.715637875E-07 
       362  2.357650949E+00  4.000887004E-02  3.738616793E-01 -4.064761626E-08 
       363  2.283069151E+00  4.000872688E-02  3.738652176E-01 -5.484609279E-08 
       364  2.208487354E+00  4.000858372E-02  3.738620575E-01 -2.991519390E-08 
       365  2.133905556E+00  4.000844055E-02  3.738647707E-01  1.664742192E-08 
       366  2.059323758E+00  4.000829739E-02  3.738626244E-01 -1.678457851E-08 
       367  1.984741960E+00  4.000815423E-02  3.738645869E-01  2.219882521E-08 
       368  1.910160162E+00  4.000801107E-02  3.738631506E-01 -1.320420283E-08 
       369  1.835578364E+00  4.000786790E-02  3.738644468E-01  1.851513770E-08 
       370  1.760996566E+00  4.000772474E-02  3.738636035E-01 -1.164792429E-08 
       371  1.686414769E+00  4.000758158E-02  3.738643900E-01  1.565803037E-08 
       372  1.611832971E+00  4.000743842E-02  3.738640149E-01 -1.097323040E-08 
       373  1.537251173E+00  4.000729525E-02  3.738643292E-01  1.348874922E-08 
       374  1.462669375E+00  4.000715209E-02  3.738644139E-01 -8.954344107E-09 
       375  1.388087577E+00  4.000700893E-02  3.738643193E-01  1.612254065E-08 
       376  1.313505779E+00  4.000686576E-02  3.738648258E-01 -8.989955360E-09 
       377  1.238923981E+00  4.000672260E-02  3.738642393E-01  1.844958921E-08 
       378  1.164342183E+00  4.000657944E-02  3.738652684E-01 -1.078254573E-08 
       379  1.089760385E+00  4.000643628E-02  3.738641528E-01  1.985082319E-08 
       380  1.015178587E+00  4.000629311E-02  3.738657690E-01 -1.562798659E-08 
       381  9.405967891E-01  4.000614995E-02  3.738639514E-01  1.335849811E-08 
       382  8.660149911E-01  4.000600679E-02  3.738663349E-01 -1.240106537E-08 
       383  0.000000000E+00  3.333848041E-02  2.000000000E-01  0.000000000E+00 
       384  7.914331931E-01  4.000586363E-02  3.738637741E-01  3.889991918E-08 
       385  3.000000000E+00  4.001010306E-02  3.652485605E-01  1.178293451E-03 
       386  7.168513951E-01  4.000572046E-02  3.738674803E-01  2.665459589E-07 
       387  6.422695971E-01  4.000557730E-02  3.738655161E-01  8.184433626E-07 
       388  5.676877990E-01  4.000543414E-02  3.738736337E-01  2.988097396E-06 
       389  4.931060010E-01  4.000529098E-02  3.738724055E-01  1.787735600E-06 
       390  4.185242029E-01  4.000514781E-02  3.738276042E-01 -1.702218739E-05 
       391  3.460266646E-01  4.000500865E-02  3.735051667E-01 -1.964002506E-04 
       392  2.793596555E-01  4.000488068E-02  3.720595953E-01 -9.699525833E-04 
       393  2.240951164E-01  4.000477460E-02  3.674599044E-01 -3.253565015E-03 
       394  1.787900068E-01  4.000468763E-02  3.570682277E-01 -7.793777366E-03 
       395  1.416495462E-01  4.000461634E-02  3.393486854E-01 -1.418466799E-02 
       396  1.112030331E-01  4.000455790E-02  3.152341250E-01 -2.077334736E-02 
       397  8.624485443E-02  4.000450999E-02  2.880356043E-01 -2.552608553E-02 
       398  6.578594836E-02  4.000447072E-02  2.618718031E-01 -2.718189611E-02 
       399  4.901691938E-02  4.000443853E-02  2.397882029E-01 -2.568854082E-02 
       400  3.526985772E-02  4.000441214E-02  2.231552177E-01 -2.185328136E-02 
       401  2.400038920E-02  4.000439051E-02  2.118699806E-01 -1.672003474E-02 
       402  1.477035066E-02  4.000437279E-02  2.051181303E-01 -1.116378466E-02 
       403  7.079411940E-03  4.000435803E-02  2.016455557E-01 -5.686210887E-03 
       404  2.985197741E+00  4.667593867E-02  3.617922934E-01  1.391611672E-03 
       405  2.992889295E+00  4.667595344E-02  3.613430120E-01  1.346274197E-03 
       406  2.975988978E+00  4.667592100E-02  3.622501953E-01  1.439175383E-03 
       407  2.964717333E+00  4.667589936E-02  3.628579090E-01  1.469510968E-03 
       408  2.950968109E+00  4.667587297E-02  3.635879960E-01  1.453259644E-03 
       409  2.934196315E+00  4.667584077E-02  3.644460290E-01  1.366655671E-03 
       410  2.913733858E+00  4.667580150E-02  3.653889275E-01  1.198091489E-03 
       411  2.888771441E+00  4.667575358E-02  3.663445011E-01  9.591844560E-04 
       412  2.858319585E+00  4.667569513E-02  3.672245168E-01  6.849900822E-04 
       413  2.821172678E+00  4.667562382E-02  3.679355904E-01  4.269357501E-04 
       414  2.775859712E+00  4.667553684E-02  3.684391903E-01  2.269580277E-04 
       415  2.720585514E+00  4.667543074E-02  3.687385682E-01  1.014368045E-04 
       416  2.653909235E+00  4.667530275E-02  3.688838597E-01  3.745158885E-05 
       417  2.581408044E+00  4.667516358E-02  3.689506494E-01  1.119463934E-05 
       418  2.506826465E+00  4.667502042E-02  3.689671881E-01  2.823980075E-06 
       419  2.432244886E+00  4.667487726E-02  3.689754437E-01  1.822796748E-07 
       420  2.357663307E+00  4.667473410E-02  3.689716411E-01 -5.343804780E-08 
       421  2.283081727E+00  4.667459093E-02  3.689752146E-01 -5.981997643E-08 
       422  2.208500148E+00  4.667444777E-02  3.689720732E-01 -3.602303867E-08 
       423  2.133918569E+00  4.667430461E-02  3.689748090E-01  2.013096807E-08 
       424  2.059336990E+00  4.667416145E-02  3.689726825E-01 -2.054195842E-08 
       425  1.984755410E+00  4.667401829E-02  3.689746630E-01  2.601791588E-08 
       426  1.910173831E+00  4.667387512E-02  3.689732453E-01 -1.639443322E-08 
       427  1.835592252E+00  4.667373196E-02  3.689745585E-01  2.160876420E-08 
       428  1.761010672E+00  4.667358880E-02  3.689737347E-01 -1.418046731E-08 
       429  1.686429093E+00  4.667344564E-02  3.689745393E-01  1.828520564E-08 
       430  1.611847514E+00  4.667330247E-02  3.689741833E-01 -1.331969587E-08 
       431  1.537265935E+00  4.667315931E-02  3.689745163E-01  1.607793013E-08 
       432  1.462684355E+00  4.667301615E-02  3.689746208E-01 -1.072965862E-08 
       433  1.388102776E+00  4.667287299E-02  3.689745442E-01  1.902241339E-08 
       434  1.313521196E+00  4.667272983E-02  3.689750692E-01 -1.117184598E-08 
       435  1.238939617E+00  4.667258666E-02  3.689744996E-01  2.150649705E-08 
       436  1.164358038E+00  4.667244350E-02  3.689755480E-01 -1.318759873E-08 
       437  1.089776458E+00  4.667230034E-02  3.689744498E-01  2.331981106E-08 
       438  1.015194879E+00  4.667215718E-02  3.689760859E-01 -1.905530472E-08 
       439  9.406132995E-01  4.667201401E-02  3.689742853E-01  1.640543574E-08 
       440  8.660317201E-01  4.667187085E-02  3.689766932E-01 -1.577650357E-08 
       441  0.000000000E+00  4.000434444E-02  2.000000000E-01  0.000000000E+00 
       442  7.914501407E-01  4.667172769E-02  3.689741352E-01  4.522405366E-08 
       443  3.000000000E+00  4.667596709E-02  3.610839382E-01  1.325024992E-03 
       444  7.168685612E-01  4.667158453E-02  3.689778398E-01  2.931898297E-07 
       445  6.422869818E-01  4.667144137E-02  3.689757118E-01  9.225065883E-07 
       446  5.677054023E-01  4.667129820E-02  3.689836877E-01  3.337066320E-06 
       447  4.931238229E-01  4.667115504E-02  3.689823932E-01  2.406686765E-06 
       448  4.185422434E-01  4.667101188E-02  3.689452108E-01 -1.821140140E-05 
       449  3.460438779E-01  4.667087272E-02  3.686549318E-01 -2.133667142E-04 
       450  2.793744893E-01  4.667074474E-02  3.673509995E-01 -1.092006864E-03 
       451  2.241074287E-01  4.667063865E-02  3.631595000E-01 -3.648608457E-03 
       452  1.788002294E-01  4.667055168E-02  3.535587418E-01 -8.783847993E-03 
       453  1.416580360E-01  4.667048039E-02  3.369528003E-01 -1.611561283E-02 
       454  1.112100802E-01  4.667042194E-02  3.140105045E-01 -2.378381181E-02 
       455  8.625071432E-02  4.667037403E-02  2.877229483E-01 -2.943593345E-02 
       456  6.579082076E-02  4.667033476E-02  2.620651435E-01 -3.154529015E-02 
       457  4.902098093E-02  4.667030257E-02  2.401431032E-01 -2.997066750E-02 
       458  3.527325171E-02  4.667027618E-02  2.234675472E-01 -2.559766767E-02 
       459  2.400320870E-02  4.667025455E-02  2.120715575E-01 -1.964142381E-02 
       460  1.477272120E-02  4.667023683E-02  2.052185870E-01 -1.314100866E-02 
       461  7.081595002E-03  4.667022206E-02  2.016808704E-01 -6.703663087E-03 
       462  2.985199809E+00  5.334180271E-02  3.568336293E-01  1.522707677E-03 
       463  2.992891253E+00  5.334181747E-02  3.564249955E-01  1.473672961E-03 
       464  2.975990291E+00  5.334178503E-02  3.572471308E-01  1.573722218E-03 
       465  2.964718964E+00  5.334176339E-02  3.577963750E-01  1.605513085E-03 
       466  2.950970108E+00  5.334173700E-02  3.584543754E-01  1.586199791E-03 
       467  2.934198779E+00  5.334170481E-02  3.592263280E-01  1.490633125E-03 
       468  2.913736914E+00  5.334166553E-02  3.600734689E-01  1.306149589E-03 
       469  2.888775228E+00  5.334161762E-02  3.609301040E-01  1.044975343E-03 
       470  2.858324293E+00  5.334155917E-02  3.617184352E-01  7.457947777E-04 
       471  2.821178528E+00  5.334148786E-02  3.623539495E-01  4.645213111E-04 
       472  2.775866983E+00  5.334140089E-02  3.628035395E-01  2.466812842E-04 
       473  2.720594556E+00  5.334129479E-02  3.630696473E-01  1.100897446E-04 
       474  2.653920061E+00  5.334116680E-02  3.631977906E-01  4.064550017E-05 
       475  2.581419746E+00  5.334102764E-02  3.632577879E-01  1.213952799E-05 
       476  2.506838385E+00  5.334088447E-02  3.632720949E-01  3.058396636E-06 
       477  2.432257025E+00  5.334074131E-02  3.632799036E-01  1.884537784E-07 
       478  2.357675664E+00  5.334059815E-02  3.632759977E-01 -6.592343227E-08 
       479  2.283094303E+00  5.334045499E-02  3.632796067E-01 -6.284676894E-08 
       480  2.208512943E+00  5.334031183E-02  3.632764854E-01 -4.183318484E-08 
       481  2.133931582E+00  5.334016867E-02  3.632792437E-01  2.396161557E-08 
       482  2.059350221E+00  5.334002550E-02  3.632771378E-01 -2.409020357E-08 
       483  1.984768861E+00  5.333988234E-02  3.632791361E-01  2.987828458E-08 
       484  1.910187500E+00  5.333973918E-02  3.632777376E-01 -1.951747605E-08 
       485  1.835606139E+00  5.333959602E-02  3.632790676E-01  2.469667605E-08 
       486  1.761024779E+00  5.333945286E-02  3.632782639E-01 -1.661445272E-08 
       487  1.686443418E+00  5.333930969E-02  3.632790864E-01  2.090189632E-08 
       488  1.611862057E+00  5.333916653E-02  3.632787500E-01 -1.568849004E-08 
       489  1.537280696E+00  5.333902337E-02  3.632791017E-01  1.856535080E-08 
       490  1.462699336E+00  5.333888021E-02  3.632792264E-01 -1.270345349E-08 
       491  1.388117975E+00  5.333873705E-02  3.632791678E-01  2.162173284E-08 
       492  1.313536614E+00  5.333859389E-02  3.632797116E-01 -1.358740632E-08 
       493  1.238955253E+00  5.333845072E-02  3.632791590E-01  2.439466631E-08 
       494  1.164373892E+00  5.333830756E-02  3.632802268E-01 -1.570822777E-08 
       495  1.089792532E+00  5.333816440E-02  3.632791462E-01  2.664448964E-08 
       496  1.015211171E+00  5.333802124E-02  3.632808025E-01 -2.257583161E-08 
       497  9.406298099E-01  5.333787808E-02  3.632790192E-01  1.963752162E-08 
       498  8.660484491E-01  5.333773492E-02  3.632814518E-01 -1.945360176E-08 
       499  0.000000000E+00  4.667020847E-02  2.000000000E-01  0.000000000E+00 
       500  7.914670882E-01  5.333759175E-02  3.632788960E-01  5.118526168E-08 
       501  3.000000000E+00  5.334183112E-02  3.561877829E-01  1.450596952E-03 
       502  7.168857274E-01  5.333744859E-02  3.632825961E-01  3.124892158E-07 
       503  6.423043665E-01  5.333730543E-02  3.632802927E-01  1.010632604E-06 
       504  5.677230056E-01  5.333716227E-02  3.632880786E-01  3.614111325E-06 
       505  4.931416447E-01  5.333701911E-02  3.632867297E-01  3.015642266E-06 
       506  4.185602838E-01  5.333687594E-02  3.632568914E-01 -1.889733394E-05 
       507  3.460610911E-01  5.333673678E-02  3.630032332E-01 -2.263706565E-04 
       508  2.793893231E-01  5.333660880E-02  3.618525513E-01 -1.191780185E-03 
       509  2.241197410E-01  5.333650271E-02  3.581083849E-01 -3.980035932E-03 
       510  1.788104521E-01  5.333641574E-02  3.493948001E-01 -9.642413997E-03 
       511  1.416665257E-01  5.333634444E-02  3.340564533E-01 -1.784753939E-02 
       512  1.112171274E-01  5.333628599E-02  3.124768252E-01 -2.657277847E-02 
       513  8.625657422E-02  5.333623807E-02  2.872751261E-01 -3.316786765E-02 
       514  6.579569316E-02  5.333619880E-02  2.622426798E-01 -3.581419890E-02 
       515  4.902504249E-02  5.333616661E-02  2.405390241E-01 -3.424076862E-02 
       516  3.527664570E-02  5.333614022E-02  2.238282737E-01 -2.938610861E-02 
       517  2.400602820E-02  5.333611858E-02  2.123082825E-01 -2.262708134E-02 
       518  1.477509173E-02  5.333610086E-02  2.053363727E-01 -1.517586818E-02 
       519  7.083778064E-03  5.333608610E-02  2.017216905E-01 -7.755981607E-03 
       520  2.985201877E+00  6.000766674E-02  3.511032965E-01  1.629410359E-03 
       521  2.992893211E+00  6.000768151E-02  3.507384274E-01  1.577720261E-03 
       522  2.975991605E+00  6.000764906E-02  3.514689478E-01  1.682686944E-03 
       523  2.964720595E+00  6.000762743E-02  3.519550866E-01  1.714986522E-03 
       524  2.950972106E+00  6.000760104E-02  3.525353243E-01  1.692465412E-03 
       525  2.934201243E+00  6.000756885E-02  3.532146661E-01  1.589120950E-03 
       526  2.913739969E+00  6.000752957E-02  3.539587961E-01  1.391577422E-03 
       527  2.888779014E+00  6.000748166E-02  3.547092878E-01  1.112523937E-03 
       528  2.858329001E+00  6.000742321E-02  3.553993580E-01  7.934757468E-04 
       529  2.821184378E+00  6.000735190E-02  3.559540259E-01  4.938251952E-04 
       530  2.775874253E+00  6.000726493E-02  3.563459335E-01  2.619213267E-04 
       531  2.720603598E+00  6.000715884E-02  3.565765809E-01  1.166878376E-04 
       532  2.653930886E+00  6.000703086E-02  3.566864715E-01  4.308350651E-05 
       533  2.581431448E+00  6.000689169E-02  3.567392606E-01  1.285008080E-05 
       534  2.506850306E+00  6.000674853E-02  3.567511939E-01  3.239877945E-06 
       535  2.432269164E+00  6.000660537E-02  3.567585252E-01  1.893535086E-07 
       536  2.357688022E+00  6.000646221E-02  3.567545136E-01 -7.840016706E-08 
       537  2.283106879E+00  6.000631904E-02  3.567581582E-01 -6.426377572E-08 
       538  2.208525737E+00  6.000617588E-02  3.567550588E-01 -4.757821224E-08 
       539  2.133944595E+00  6.000603272E-02  3.567578390E-01  2.796715148E-08 
       540  2.059363453E+00  6.000588956E-02  3.567557549E-01 -2.756937433E-08 
       541  1.984782311E+00  6.000574640E-02  3.567577705E-01  3.365203898E-08 
       542  1.910201169E+00  6.000560324E-02  3.567563920E-01 -2.269692967E-08 
       543  1.835620027E+00  6.000546008E-02  3.567577385E-01  2.772683678E-08 
       544  1.761038885E+00  6.000531691E-02  3.567569555E-01 -1.899947786E-08 
       545  1.686457742E+00  6.000517375E-02  3.567577960E-01  2.350840281E-08 
       546  1.611876600E+00  6.000503059E-02  3.567574796E-01 -1.800728970E-08 
       547  1.537295458E+00  6.000488743E-02  3.567578501E-01  2.112527557E-08 
       548  1.462714316E+00  6.000474427E-02  3.567579954E-01 -1.457329190E-08 
       549  1.388133174E+00  6.000460111E-02  3.567579551E-01  2.421123665E-08 
       550  1.313552031E+00  6.000445795E-02  3.567585179E-01 -1.604489420E-08 
       551  1.238970889E+00  6.000431479E-02  3.567579826E-01  2.725656713E-08 
       552  1.164389747E+00  6.000417162E-02  3.567590700E-01 -1.820153255E-08 
       553  1.089808605E+00  6.000402846E-02  3.567580074E-01  2.999388013E-08 
       554  1.015227463E+00  6.000388530E-02  3.567596839E-01 -2.604031530E-08 
       555  9.406463203E-01  6.000374214E-02  3.567579185E-01  2.318759616E-08 
       556  8.660651780E-01  6.000359898E-02  3.567603759E-01 -2.329859314E-08 
       557  0.000000000E+00  5.333607250E-02  2.000000000E-01  0.000000000E+00 
       558  7.914840358E-01  6.000345582E-02  3.567578223E-01  5.692988448E-08 
       559  3.000000000E+00  6.000769515E-02  3.505246750E-01  1.553278504E-03 
       560  7.169028935E-01  6.000331266E-02  3.567615152E-01  3.250045234E-07 
       561  6.423217512E-01  6.000316949E-02  3.567590301E-01  1.080848978E-06 
       562  5.677406089E-01  6.000302633E-02  3.567665810E-01  3.820952892E-06 
       563  4.931594666E-01  6.000288317E-02  3.567651727E-01  3.571828279E-06 
       564  4.185783243E-01  6.000274001E-02  3.567423725E-01 -1.902292259E-05 
       565  3.460783043E-01  6.000260084E-02  3.565285069E-01 -2.354142725E-04 
       566  2.794041570E-01  6.000247286E-02  3.555395532E-01 -1.265368202E-03 
       567  2.241320533E-01  6.000236676E-02  3.522734469E-01 -4.244921148E-03 
       568  1.788206747E-01  6.000227979E-02  3.445301213E-01 -1.035649859E-02 
       569  1.416750154E-01  6.000220848E-02  3.306041914E-01 -1.935090229E-02 
       570  1.112241745E-01  6.000215003E-02  3.105785547E-01 -2.910178594E-02 
       571  8.626243411E-02  6.000210212E-02  2.866499865E-01 -3.668069765E-02 
       572  6.580056556E-02  6.000206284E-02  2.623832453E-01 -3.995868015E-02 
       573  4.902910404E-02  6.000203065E-02  2.409688869E-01 -3.848876157E-02 
       574  3.528003969E-02  6.000200425E-02  2.242374617E-01 -3.322150455E-02 
       575  2.400884770E-02  6.000198262E-02  2.125817301E-01 -2.568519549E-02 
       576  1.477746227E-02  6.000196490E-02  2.054735581E-01 -1.727675833E-02 
       577  7.085961126E-03  6.000195013E-02  2.017697692E-01 -8.848296687E-03 
       578  2.985203946E+00  6.667353078E-02  3.445645813E-01  1.710319285E-03 
       579  2.992895169E+00  6.667354554E-02  3.442458257E-01  1.657070447E-03 
       580  2.975992918E+00  6.667351310E-02  3.448799017E-01  1.764197610E-03 
       581  2.964722226E+00  6.667349146E-02  3.452993465E-01  1.795456294E-03 
       582  2.950974105E+00  6.667346507E-02  3.457976725E-01  1.770529637E-03 
       583  2.934203708E+00  6.667343288E-02  3.463798423E-01  1.661388320E-03 
       584  2.913743025E+00  6.667339361E-02  3.470153161E-01  1.453208037E-03 
       585  2.888782801E+00  6.667334569E-02  3.476545768E-01  1.160915385E-03 
       586  2.858333708E+00  6.667328725E-02  3.482417280E-01  8.273831476E-04 
       587  2.821190228E+00  6.667321595E-02  3.487118771E-01  5.144580322E-04 
       588  2.775881524E+00  6.667312898E-02  3.490436081E-01  2.724812726E-04 
       589  2.720612640E+00  6.667302288E-02  3.492373518E-01  1.211477129E-04 
       590  2.653941712E+00  6.667289491E-02  3.493282766E-01  4.473868565E-05 
       591  2.581443149E+00  6.667275574E-02  3.493736006E-01  1.331946919E-05 
       592  2.506862226E+00  6.667261258E-02  3.493830700E-01  3.365866491E-06 
       593  2.432281302E+00  6.667246942E-02  3.493899060E-01  1.850933006E-07 
       594  2.357700379E+00  6.667232626E-02  3.493857896E-01 -9.066721063E-08 
       595  2.283119455E+00  6.667218310E-02  3.493894690E-01 -6.385982505E-08 
       596  2.208538532E+00  6.667203994E-02  3.493863936E-01 -5.309520068E-08 
       597  2.133957608E+00  6.667189678E-02  3.493891950E-01  3.226947381E-08 
       598  2.059376685E+00  6.667175362E-02  3.493871341E-01 -3.090537820E-08 
       599  1.984795761E+00  6.667161046E-02  3.493891662E-01  3.743324969E-08 
       600  1.910214838E+00  6.667146729E-02  3.493878089E-01 -2.585778525E-08 
       601  1.835633914E+00  6.667132413E-02  3.493891716E-01  3.077562311E-08 
       602  1.761052991E+00  6.667118097E-02  3.493884101E-01 -2.127769399E-08 
       603  1.686472067E+00  6.667103781E-02  3.493892684E-01  2.615137343E-08 
       604  1.611891143E+00  6.667089465E-02  3.493889727E-01 -2.022636680E-08 
       605  1.537310220E+00  6.667075149E-02  3.493893621E-01  2.378362000E-08 
       606  1.462729296E+00  6.667060833E-02  3.493895284E-01 -1.633329331E-08 
       607  1.388148373E+00  6.667046517E-02  3.493895065E-01  2.681066674E-08 
       608  1.313567449E+00  6.667032201E-02  3.493900886E-01 -1.851158675E-08 
       609  1.238986525E+00  6.667017885E-02  3.493895710E-01  3.012138319E-08 
       610  1.164405602E+00  6.667003569E-02  3.493906781E-01 -2.064887984E-08 
       611  1.089824678E+00  6.666989252E-02  3.493896341E-01  3.339413472E-08 
       612  1.015243754E+00  6.666974936E-02  3.493913308E-01 -2.946003820E-08 
       613  9.406628307E-01  6.666960620E-02  3.493895841E-01  2.704421543E-08 
       614  8.660819070E-01  6.666946304E-02  3.493920660E-01 -2.730568779E-08 
       615  0.000000000E+00  6.000193653E-02  2.000000000E-01  0.000000000E+00 
       616  7.915009833E-01  6.666931988E-02  3.493895156E-01  6.241884674E-08 
       617  3.000000000E+00  6.667355918E-02  3.440566782E-01  1.631752291E-03 
       618  7.169200596E-01  6.666917672E-02  3.493931990E-01  3.309069122E-07 
       619  6.423391359E-01  6.666903356E-02  3.493905305E-01  1.131875488E-06 
       620  5.677582122E-01  6.666889040E-02  3.493978092E-01  3.961734384E-06 
       621  4.931772885E-01  6.666874724E-02  3.493963105E-01  4.046693248E-06 
       622  4.185963647E-01  6.666860408E-02  3.493802423E-01 -1.858006727E-05 
       623  3.460955175E-01  6.666846491E-02  3.492075346E-01 -2.401515374E-04 
       624  2.794189908E-01  6.666833692E-02  3.483865347E-01 -1.311019468E-03 
       625  2.241443657E-01  6.666823082E-02  3.456198108E-01 -4.442502536E-03 
       626  1.788308973E-01  6.666814384E-02  3.389125398E-01 -1.091337640E-02 
       627  1.416835052E-01  6.666807253E-02  3.265333869E-01 -2.059706185E-02 
       628  1.112312216E-01  6.666801408E-02  3.082535632E-01 -3.133514370E-02 
       629  8.626829400E-02  6.666796616E-02  2.857982348E-01 -3.992538593E-02 
       630  6.580543796E-02  6.666792688E-02  2.624595865E-01 -4.393777524E-02 
       631  4.903316560E-02  6.666789469E-02  2.414230443E-01 -4.269992690E-02 
       632  3.528343367E-02  6.666786829E-02  2.246947393E-01 -3.710556118E-02 
       633  2.401166720E-02  6.666784666E-02  2.128936281E-01 -2.882536081E-02 
       634  1.477983280E-02  6.666782893E-02  2.056330555E-01 -1.945363592E-02 
       635  7.088144188E-03  6.666781417E-02  2.018271653E-01 -9.986998177E-03 
       636  2.985206014E+00  7.333939481E-02  3.371794121E-01  1.764489678E-03 
       637  2.992897127E+00  7.333940958E-02  3.369082189E-01  1.710665904E-03 
       638  2.975994231E+00  7.333937713E-02  3.374428547E-01  1.818021622E-03 
       639  2.964723857E+00  7.333935550E-02  3.377932555E-01  1.847687560E-03 
       640  2.950976103E+00  7.333932911E-02  3.382068055E-01  1.820182754E-03 
       641  2.934206172E+00  7.333929692E-02  3.386889183E-01  1.705944622E-03 
       642  2.913746080E+00  7.333925764E-02  3.392125217E-01  1.490282836E-03 
       643  2.888786588E+00  7.333920973E-02  3.397375031E-01  1.189650406E-03 
       644  2.858338416E+00  7.333915129E-02  3.402191257E-01  8.471724906E-04 
       645  2.821196078E+00  7.333907999E-02  3.406027751E-01  5.262260829E-04 
       646  2.775888794E+00  7.333899302E-02  3.408730693E-01  2.782716553E-04 
       647  2.720621682E+00  7.333888693E-02  3.410292450E-01  1.234346019E-04 
       648  2.653952538E+00  7.333875896E-02  3.411008968E-01  4.559984851E-05 
       649  2.581454851E+00  7.333861980E-02  3.411386635E-01  1.354548258E-05 
       650  2.506874146E+00  7.333847664E-02  3.411456325E-01  3.435023432E-06 
       651  2.432293441E+00  7.333833348E-02  3.411519676E-01  1.758152315E-07 
       652  2.357712736E+00  7.333819032E-02  3.411477507E-01 -1.027261144E-07 
       653  2.283132031E+00  7.333804715E-02  3.411514635E-01 -6.172843624E-08 
       654  2.208551326E+00  7.333790399E-02  3.411484147E-01 -5.845041204E-08 
       655  2.133970622E+00  7.333776083E-02  3.411512358E-01  3.675919054E-08 
       656  2.059389917E+00  7.333761767E-02  3.411492000E-01 -3.419634416E-08 
       657  1.984809212E+00  7.333747451E-02  3.411512478E-01  4.114610388E-08 
       658  1.910228507E+00  7.333733135E-02  3.411499130E-01 -2.906230036E-08 
       659  1.835647802E+00  7.333718819E-02  3.411512912E-01  3.377967932E-08 
       660  1.761067097E+00  7.333704503E-02  3.411505524E-01 -2.350099997E-08 
       661  1.686486392E+00  7.333690187E-02  3.411514282E-01  2.876437888E-08 
       662  1.611905687E+00  7.333675871E-02  3.411511540E-01 -2.240450947E-08 
       663  1.537324982E+00  7.333661555E-02  3.411515622E-01  2.647387919E-08 
       664  1.462744277E+00  7.333647239E-02  3.411517500E-01 -1.804183211E-08 
       665  1.388163572E+00  7.333632923E-02  3.411517470E-01  2.935565273E-08 
       666  1.313582866E+00  7.333618607E-02  3.411523485E-01 -2.103584176E-08 
       667  1.239002161E+00  7.333604291E-02  3.411518493E-01  3.293576116E-08 
       668  1.164421456E+00  7.333589975E-02  3.411529758E-01 -2.309407456E-08 
       669  1.089840751E+00  7.333575659E-02  3.411519515E-01  3.679194382E-08 
       670  1.015260046E+00  7.333561343E-02  3.411536678E-01 -3.289785287E-08 
       671  9.406793411E-01  7.333547027E-02  3.411519411E-01  3.114579410E-08 
       672  8.660986360E-01  7.333532710E-02  3.411544466E-01 -3.149220813E-08 
       673  0.000000000E+00  6.666780056E-02  2.000000000E-01  0.000000000E+00 
       674  7.915179309E-01  7.333518394E-02  3.411519012E-01  6.755247632E-08 
       675  3.000000000E+00  7.333942321E-02  3.367444257E-01  1.685014206E-03 
       676  7.169372258E-01  7.333504078E-02  3.411555730E-01  3.303906931E-07 
       677  6.423565206E-01  7.333489762E-02  3.411527243E-01  1.163018626E-06 
       678  5.677758155E-01  7.333475446E-02  3.411597034E-01  4.037085781E-06 
       679  4.931951103E-01  7.333461130E-02  3.411580620E-01  4.426010748E-06 
       680  4.186144052E-01  7.333446814E-02  3.411483953E-01 -1.762099380E-05 
       681  3.461127307E-01  7.333432897E-02  3.410163810E-01 -2.404246620E-04 
       682  2.794338246E-01  7.333420098E-02  3.403670765E-01 -1.331127193E-03 
       683  2.241566780E-01  7.333409487E-02  3.381114793E-01 -4.567761978E-03 
       684  1.788411200E-01  7.333400789E-02  3.324868903E-01 -1.130156855E-02 
       685  1.416919949E-01  7.333393658E-02  3.217742579E-01 -2.156302564E-02 
       686  1.112382687E-01  7.333387812E-02  3.054245817E-01 -3.323185853E-02 
       687  8.627415390E-02  7.333383020E-02  2.846667785E-01 -4.287045129E-02 
       688  6.581031036E-02  7.333379092E-02  2.624408816E-01 -4.772541937E-02 
       689  4.903722715E-02  7.333375872E-02  2.418852428E-01 -4.685294967E-02 
